customer_id,order_month,cohort_month
8052,2020-05-01,2020-05-01
2659,2023-10-01,2022-07-01
6233,2020-12-01,2020-12-01
2940,2022-04-01,2021-08-01
7366,2020-09-01,2020-09-01
7442,2024-04-01,2024-04-01
4079,2024-02-01,2021-05-01
5308,2022-08-01,2022-08-01
4418,2024-03-01,2023-02-01
8337,2025-02-01,2020-10-01
6368,2023-06-01,2021-03-01
4781,2023-03-01,2022-09-01
5104,2020-10-01,2020-10-01
2622,2021-04-01,2021-04-01
7513,2022-03-01,2022-03-01
3472,2021-08-01,2021-08-01
1897,2020-01-01,2020-01-01
3844,2022-05-01,2022-05-01
1116,2022-01-01,2021-08-01
2820,2022-03-01,2022-03-01
1907,2024-03-01,2023-01-01
7948,2023-11-01,2020-12-01
8531,2023-08-01,2023-07-01
5134,2024-04-01,2020-03-01
9425,2023-10-01,2022-11-01
4784,2023-06-01,2023-06-01
9388,2023-12-01,2020-01-01
9697,2023-07-01,2020-07-01
7151,2021-01-01,2021-01-01
1839,2020-08-01,2020-08-01
7633,2024-04-01,2021-06-01
4572,2024-07-01,2020-01-01
5299,2020-04-01,2020-04-01
8638,2021-03-01,2021-03-01
7761,2021-08-01,2020-03-01
6193,2021-03-01,2021-03-01
3269,2020-12-01,2020-12-01
9688,2022-07-01,2022-07-01
1343,2021-09-01,2021-01-01
9622,2024-02-01,2024-02-01
5709,2023-08-01,2020-09-01
2034,2021-12-01,2020-01-01
4659,2024-02-01,2023-10-01
4106,2022-04-01,2022-04-01
8149,2024-10-01,2022-01-01
9302,2025-04-01,2025-04-01
2083,2021-10-01,2021-06-01
8119,2023-10-01,2023-10-01
3414,2021-11-01,2020-02-01
2109,2024-07-01,2022-10-01
4737,2024-12-01,2024-03-01
3292,2023-11-01,2020-08-01
3444,2023-01-01,2021-06-01
7591,2025-02-01,2021-04-01
3864,2024-05-01,2024-05-01
4938,2021-12-01,2021-10-01
6257,2022-12-01,2022-12-01
4055,2024-02-01,2022-06-01
7790,2020-02-01,2020-02-01
5936,2022-03-01,2020-03-01
5068,2022-11-01,2020-05-01
8032,2021-05-01,2020-04-01
9882,2020-10-01,2020-10-01
2902,2023-09-01,2021-04-01
4617,2023-08-01,2022-01-01
1398,2024-05-01,2024-05-01
1401,2022-09-01,2022-09-01
8846,2020-11-01,2020-11-01
6198,2020-03-01,2020-03-01
1914,2023-05-01,2020-01-01
3734,2024-08-01,2023-09-01
8846,2025-01-01,2020-11-01
3813,2020-08-01,2020-02-01
2605,2023-06-01,2023-06-01
5365,2023-01-01,2023-01-01
8667,2024-01-01,2021-03-01
3925,2021-07-01,2021-07-01
7476,2020-11-01,2020-11-01
3388,2022-09-01,2022-09-01
5865,2023-01-01,2020-10-01
3870,2025-03-01,2023-08-01
9023,2024-03-01,2022-05-01
8460,2021-05-01,2020-04-01
4204,2024-09-01,2021-04-01
9009,2024-11-01,2021-03-01
6673,2022-05-01,2022-05-01
3392,2025-01-01,2025-01-01
5414,2020-02-01,2020-02-01
2054,2020-07-01,2020-07-01
7414,2024-06-01,2024-06-01
1194,2023-02-01,2020-01-01
7974,2024-12-01,2022-11-01
7438,2022-12-01,2021-02-01
8062,2024-01-01,2021-09-01
6976,2020-11-01,2020-11-01
3627,2020-11-01,2020-11-01
1236,2022-12-01,2022-12-01
7519,2024-09-01,2021-03-01
9325,2020-03-01,2020-03-01
3721,2020-12-01,2020-12-01
3282,2025-04-01,2020-05-01
3806,2020-04-01,2020-04-01
8728,2020-02-01,2020-02-01
9597,2023-12-01,2022-11-01
8231,2024-12-01,2020-12-01
6785,2023-08-01,2020-12-01
9925,2020-02-01,2020-02-01
1043,2024-08-01,2020-06-01
2049,2024-07-01,2021-05-01
5832,2025-02-01,2023-08-01
5151,2020-11-01,2020-11-01
8157,2024-12-01,2022-10-01
9029,2024-09-01,2023-02-01
4429,2023-06-01,2023-06-01
2084,2023-05-01,2023-05-01
6361,2020-03-01,2020-03-01
1319,2022-07-01,2020-12-01
2323,2020-03-01,2020-03-01
5973,2021-08-01,2021-08-01
3111,2020-06-01,2020-06-01
4407,2024-02-01,2021-01-01
4437,2021-08-01,2021-01-01
3205,2021-02-01,2021-02-01
1627,2024-06-01,2021-05-01
9666,2021-02-01,2020-08-01
4119,2020-11-01,2020-11-01
3332,2020-05-01,2020-05-01
5499,2025-02-01,2025-02-01
6421,2023-05-01,2021-05-01
2879,2022-04-01,2022-04-01
3319,2022-09-01,2022-07-01
1493,2023-09-01,2023-08-01
7808,2024-07-01,2020-06-01
3031,2022-09-01,2022-09-01
7316,2021-12-01,2020-01-01
6006,2022-09-01,2021-07-01
1023,2024-08-01,2024-08-01
5140,2024-10-01,2021-03-01
7382,2024-05-01,2020-11-01
5323,2021-06-01,2021-06-01
1501,2025-04-01,2020-03-01
5753,2020-04-01,2020-04-01
1450,2022-07-01,2022-07-01
2556,2022-09-01,2022-09-01
3338,2024-07-01,2022-01-01
3784,2022-01-01,2021-11-01
3123,2021-06-01,2021-06-01
6876,2025-02-01,2020-06-01
7683,2021-05-01,2021-05-01
7810,2023-05-01,2020-01-01
4197,2020-11-01,2020-11-01
6429,2021-01-01,2021-01-01
5006,2021-09-01,2020-07-01
1786,2024-10-01,2022-11-01
4163,2022-06-01,2022-03-01
8291,2023-12-01,2020-11-01
6731,2024-06-01,2024-06-01
1938,2024-03-01,2024-03-01
6014,2021-08-01,2021-08-01
3856,2020-12-01,2020-06-01
4251,2024-02-01,2022-02-01
2745,2024-08-01,2024-08-01
3607,2024-10-01,2023-07-01
9299,2024-12-01,2022-03-01
8585,2023-12-01,2023-12-01
9819,2020-07-01,2020-01-01
4621,2024-09-01,2020-01-01
5527,2022-06-01,2021-11-01
4898,2023-04-01,2023-04-01
9743,2022-03-01,2022-03-01
1114,2022-08-01,2020-06-01
8715,2023-08-01,2020-06-01
8074,2024-09-01,2020-09-01
3150,2022-01-01,2020-09-01
7028,2024-05-01,2024-05-01
5833,2025-01-01,2020-01-01
3966,2021-12-01,2021-12-01
6777,2021-08-01,2020-04-01
6262,2023-05-01,2023-05-01
2446,2020-11-01,2020-11-01
8359,2023-03-01,2022-10-01
4661,2024-12-01,2024-12-01
6428,2024-03-01,2020-12-01
8244,2021-10-01,2021-01-01
2705,2025-04-01,2025-04-01
1009,2022-02-01,2021-09-01
9693,2024-10-01,2020-09-01
2786,2020-11-01,2020-11-01
3750,2024-08-01,2024-03-01
4300,2021-05-01,2020-08-01
7159,2022-04-01,2021-06-01
4207,2022-10-01,2022-10-01
2152,2023-12-01,2023-12-01
9457,2020-05-01,2020-03-01
4723,2024-12-01,2023-09-01
5600,2022-08-01,2021-02-01
2914,2025-02-01,2020-03-01
8850,2025-02-01,2025-02-01
3074,2024-12-01,2024-12-01
6379,2024-12-01,2022-07-01
4609,2021-03-01,2021-03-01
8958,2020-01-01,2020-01-01
6779,2023-03-01,2023-03-01
9410,2021-11-01,2021-11-01
9390,2024-08-01,2024-08-01
2718,2024-02-01,2020-08-01
4847,2022-04-01,2020-05-01
7486,2024-09-01,2024-09-01
1140,2023-10-01,2023-10-01
4886,2024-05-01,2020-03-01
5869,2021-04-01,2021-04-01
8578,2020-08-01,2020-08-01
5139,2024-04-01,2020-09-01
5540,2022-06-01,2022-06-01
8403,2020-04-01,2020-02-01
7980,2025-03-01,2024-04-01
6625,2023-12-01,2023-12-01
5877,2020-08-01,2020-08-01
2787,2022-06-01,2022-06-01
5245,2023-11-01,2023-11-01
9444,2023-09-01,2020-12-01
9449,2025-03-01,2025-03-01
1887,2023-11-01,2023-07-01
8031,2024-04-01,2020-03-01
8380,2024-09-01,2023-03-01
9140,2024-01-01,2024-01-01
2180,2023-02-01,2023-02-01
6069,2021-06-01,2021-06-01
6023,2025-02-01,2020-07-01
4449,2023-06-01,2020-08-01
2603,2024-12-01,2024-12-01
8629,2022-01-01,2022-01-01
4167,2022-06-01,2022-06-01
1042,2025-01-01,2022-11-01
4570,2022-06-01,2020-12-01
3434,2022-10-01,2022-01-01
9209,2025-01-01,2021-01-01
4871,2022-11-01,2021-02-01
6571,2020-11-01,2020-11-01
6456,2022-10-01,2022-10-01
4068,2020-01-01,2020-01-01
7432,2020-06-01,2020-06-01
8513,2020-01-01,2020-01-01
6423,2023-07-01,2023-07-01
8380,2023-03-01,2023-03-01
1878,2024-01-01,2023-04-01
5025,2023-04-01,2022-11-01
2226,2021-02-01,2021-02-01
6402,2021-08-01,2020-04-01
4981,2023-04-01,2021-08-01
7031,2021-04-01,2020-04-01
1686,2021-11-01,2021-11-01
1602,2021-04-01,2021-04-01
8704,2023-10-01,2023-10-01
7850,2021-12-01,2021-12-01
6905,2024-09-01,2024-09-01
7416,2023-02-01,2023-02-01
2765,2025-01-01,2020-12-01
2527,2020-12-01,2020-09-01
8825,2023-06-01,2023-06-01
7856,2024-03-01,2024-03-01
7639,2023-03-01,2020-02-01
3766,2020-03-01,2020-03-01
4880,2021-06-01,2021-06-01
1432,2021-10-01,2021-10-01
5641,2022-08-01,2021-04-01
6778,2021-02-01,2021-02-01
5205,2022-10-01,2022-10-01
6572,2024-12-01,2024-12-01
3065,2020-04-01,2020-04-01
6453,2024-07-01,2022-05-01
9166,2020-09-01,2020-09-01
6105,2022-06-01,2020-02-01
4802,2020-11-01,2020-05-01
7716,2024-12-01,2021-09-01
2011,2025-04-01,2025-04-01
1579,2024-10-01,2020-10-01
5000,2020-06-01,2020-06-01
3328,2024-05-01,2021-06-01
1284,2020-07-01,2020-07-01
4010,2020-08-01,2020-08-01
8276,2020-11-01,2020-11-01
1382,2022-07-01,2020-11-01
1608,2023-07-01,2021-09-01
1389,2021-05-01,2021-05-01
6583,2022-01-01,2021-05-01
1633,2020-11-01,2020-11-01
4420,2022-09-01,2020-07-01
1543,2021-02-01,2020-04-01
8792,2021-01-01,2020-08-01
7265,2025-04-01,2020-01-01
4172,2020-01-01,2020-01-01
4788,2021-06-01,2021-06-01
2188,2020-12-01,2020-12-01
7191,2024-12-01,2024-04-01
3403,2020-02-01,2020-02-01
4675,2024-05-01,2022-05-01
3615,2021-08-01,2021-08-01
1690,2023-12-01,2023-12-01
3063,2021-07-01,2021-06-01
4820,2021-11-01,2021-11-01
5583,2024-11-01,2024-11-01
6170,2022-08-01,2022-08-01
6310,2023-04-01,2023-04-01
9772,2021-01-01,2020-02-01
9970,2020-09-01,2020-09-01
7557,2023-06-01,2020-05-01
9495,2022-04-01,2022-04-01
1422,2021-02-01,2021-02-01
7904,2021-09-01,2021-09-01
1868,2020-06-01,2020-06-01
7815,2021-07-01,2020-03-01
9245,2021-11-01,2021-04-01
5435,2020-09-01,2020-09-01
7831,2021-04-01,2021-04-01
7989,2020-07-01,2020-07-01
8208,2020-09-01,2020-09-01
5211,2023-03-01,2023-03-01
3898,2023-03-01,2023-03-01
8422,2020-05-01,2020-05-01
5105,2023-11-01,2022-08-01
9787,2020-12-01,2020-12-01
1059,2024-02-01,2022-02-01
5466,2024-07-01,2020-09-01
8669,2025-04-01,2022-09-01
8110,2022-12-01,2022-12-01
9420,2023-03-01,2022-05-01
3509,2022-07-01,2021-01-01
7535,2024-12-01,2024-12-01
3233,2021-09-01,2021-09-01
7570,2024-12-01,2023-04-01
7187,2021-07-01,2021-01-01
1439,2021-11-01,2021-01-01
9072,2020-12-01,2020-12-01
7950,2024-10-01,2021-06-01
7517,2024-09-01,2020-03-01
4297,2021-03-01,2021-03-01
7576,2020-08-01,2020-07-01
7024,2020-04-01,2020-04-01
8638,2023-09-01,2021-03-01
3018,2024-07-01,2022-02-01
3187,2020-03-01,2020-03-01
4903,2022-06-01,2021-07-01
5424,2020-05-01,2020-05-01
1295,2021-02-01,2021-02-01
2402,2020-07-01,2020-07-01
5287,2023-02-01,2021-06-01
8208,2022-11-01,2020-09-01
2941,2022-06-01,2020-01-01
9428,2023-12-01,2020-05-01
7559,2021-01-01,2020-01-01
7013,2023-04-01,2020-10-01
8656,2024-10-01,2020-06-01
1898,2025-03-01,2021-05-01
1953,2023-07-01,2021-06-01
7957,2022-01-01,2022-01-01
7111,2025-01-01,2023-10-01
7214,2022-03-01,2022-03-01
5811,2020-05-01,2020-05-01
1879,2025-04-01,2020-07-01
2500,2024-04-01,2021-01-01
1008,2020-04-01,2020-04-01
1835,2022-06-01,2022-06-01
6932,2024-04-01,2024-04-01
1193,2025-02-01,2024-12-01
6701,2023-04-01,2020-12-01
8758,2022-04-01,2021-02-01
4762,2023-01-01,2021-08-01
3877,2020-10-01,2020-10-01
3820,2020-12-01,2020-12-01
6971,2020-06-01,2020-06-01
8755,2022-01-01,2022-01-01
6468,2021-04-01,2021-02-01
7918,2020-08-01,2020-08-01
8394,2023-03-01,2021-11-01
3736,2021-01-01,2021-01-01
5225,2020-07-01,2020-07-01
1920,2025-01-01,2025-01-01
5656,2021-01-01,2020-05-01
4460,2020-10-01,2020-10-01
7002,2022-04-01,2022-04-01
4905,2020-06-01,2020-06-01
4764,2024-10-01,2024-10-01
7479,2023-07-01,2021-11-01
8328,2020-03-01,2020-03-01
7172,2024-12-01,2021-09-01
9686,2021-10-01,2021-01-01
2448,2022-09-01,2020-03-01
5934,2020-05-01,2020-01-01
6950,2024-04-01,2024-04-01
7405,2021-12-01,2021-11-01
5506,2020-05-01,2020-05-01
1571,2021-09-01,2021-09-01
6528,2022-10-01,2022-01-01
5640,2024-01-01,2020-06-01
6824,2022-07-01,2022-07-01
6418,2021-08-01,2021-08-01
8155,2023-08-01,2022-01-01
7125,2023-08-01,2021-02-01
3381,2021-01-01,2020-01-01
2790,2022-09-01,2022-09-01
2483,2023-01-01,2023-01-01
9488,2024-11-01,2024-11-01
2160,2021-06-01,2021-06-01
7723,2021-10-01,2021-10-01
6267,2022-11-01,2022-11-01
2251,2020-03-01,2020-03-01
7751,2020-10-01,2020-10-01
4434,2024-11-01,2022-05-01
8437,2023-11-01,2023-05-01
5505,2024-01-01,2024-01-01
1136,2021-12-01,2020-08-01
3559,2025-03-01,2020-05-01
5336,2020-11-01,2020-11-01
9115,2020-01-01,2020-01-01
1141,2021-08-01,2021-08-01
5857,2020-11-01,2020-01-01
9471,2020-11-01,2020-08-01
9979,2021-12-01,2020-04-01
3308,2022-03-01,2022-03-01
8708,2020-06-01,2020-06-01
9844,2022-09-01,2020-07-01
7333,2022-03-01,2022-03-01
5061,2022-09-01,2022-09-01
8893,2023-07-01,2023-07-01
8773,2024-06-01,2021-03-01
2320,2022-06-01,2020-02-01
8504,2021-02-01,2021-02-01
9770,2020-05-01,2020-05-01
6638,2022-08-01,2022-08-01
3964,2022-11-01,2022-04-01
9248,2021-02-01,2020-11-01
8454,2023-11-01,2020-04-01
9597,2022-12-01,2022-11-01
6417,2022-08-01,2022-02-01
9400,2024-10-01,2024-10-01
5831,2024-04-01,2022-03-01
5548,2023-08-01,2022-11-01
3231,2022-04-01,2022-04-01
4490,2022-04-01,2022-04-01
6378,2021-09-01,2021-09-01
3981,2024-08-01,2020-01-01
2048,2020-08-01,2020-08-01
4420,2022-12-01,2020-07-01
9453,2021-06-01,2021-06-01
3509,2025-01-01,2021-01-01
5691,2020-12-01,2020-12-01
4971,2022-09-01,2022-09-01
6725,2023-06-01,2023-06-01
6900,2021-05-01,2021-05-01
3229,2025-02-01,2020-03-01
4932,2025-02-01,2021-02-01
8624,2021-03-01,2021-03-01
6493,2023-10-01,2021-02-01
1495,2024-06-01,2024-06-01
2673,2023-08-01,2023-08-01
3138,2022-07-01,2020-09-01
4953,2022-08-01,2022-08-01
8208,2022-03-01,2020-09-01
9061,2020-03-01,2020-03-01
3653,2020-10-01,2020-10-01
6769,2021-11-01,2021-11-01
2722,2021-03-01,2021-03-01
4435,2021-09-01,2021-09-01
9053,2021-06-01,2021-06-01
8999,2023-04-01,2020-03-01
7473,2025-01-01,2021-04-01
5895,2023-08-01,2022-01-01
6428,2020-12-01,2020-12-01
4795,2022-06-01,2022-05-01
5857,2020-01-01,2020-01-01
3707,2022-06-01,2022-06-01
9556,2020-03-01,2020-03-01
2245,2020-06-01,2020-06-01
9573,2020-05-01,2020-02-01
8090,2022-02-01,2022-02-01
5464,2024-05-01,2024-05-01
9617,2024-05-01,2024-05-01
9795,2021-02-01,2020-10-01
9726,2020-03-01,2020-03-01
1589,2024-07-01,2024-07-01
4973,2020-10-01,2020-10-01
3745,2023-11-01,2023-10-01
8541,2021-09-01,2021-09-01
3745,2024-01-01,2023-10-01
1274,2020-05-01,2020-05-01
7252,2021-06-01,2021-04-01
3077,2020-01-01,2020-01-01
8873,2022-10-01,2022-01-01
8003,2022-01-01,2022-01-01
6536,2024-02-01,2020-07-01
9670,2024-08-01,2020-05-01
1476,2020-11-01,2020-11-01
1103,2024-11-01,2021-05-01
8353,2024-01-01,2020-06-01
8170,2021-09-01,2021-06-01
1118,2020-05-01,2020-05-01
9797,2023-08-01,2022-10-01
5357,2021-05-01,2021-05-01
7033,2022-09-01,2021-09-01
7967,2020-07-01,2020-07-01
3114,2023-10-01,2023-10-01
9187,2023-01-01,2023-01-01
1916,2021-12-01,2021-12-01
6564,2024-08-01,2021-05-01
8697,2022-04-01,2022-04-01
8574,2024-01-01,2023-02-01
3073,2022-05-01,2022-05-01
8342,2023-09-01,2020-04-01
6114,2020-02-01,2020-02-01
1684,2024-12-01,2022-12-01
6424,2022-09-01,2022-09-01
7726,2021-06-01,2021-06-01
4652,2024-03-01,2020-09-01
8506,2025-03-01,2024-05-01
2708,2022-11-01,2022-11-01
9805,2024-10-01,2024-10-01
6893,2021-04-01,2021-04-01
5677,2023-01-01,2020-10-01
8540,2023-02-01,2020-01-01
6624,2023-02-01,2023-02-01
5866,2022-10-01,2022-10-01
9436,2020-03-01,2020-03-01
8065,2020-10-01,2020-10-01
4395,2021-03-01,2020-09-01
2155,2023-10-01,2022-11-01
5643,2024-10-01,2024-10-01
6771,2021-03-01,2020-12-01
8171,2021-11-01,2021-09-01
7934,2024-10-01,2020-09-01
5288,2023-07-01,2023-07-01
5571,2022-04-01,2020-07-01
5498,2024-03-01,2021-04-01
1393,2024-02-01,2022-09-01
6292,2024-12-01,2023-04-01
3109,2020-08-01,2020-08-01
4692,2022-09-01,2022-09-01
9382,2023-10-01,2023-10-01
4953,2025-02-01,2022-08-01
9172,2022-12-01,2020-03-01
3355,2023-04-01,2023-04-01
6830,2022-02-01,2022-02-01
1873,2023-04-01,2023-04-01
2240,2020-05-01,2020-05-01
1277,2021-11-01,2021-11-01
4579,2020-03-01,2020-03-01
4239,2020-06-01,2020-06-01
1346,2023-05-01,2021-01-01
8370,2020-09-01,2020-09-01
8549,2024-09-01,2022-02-01
7241,2024-02-01,2021-02-01
7030,2021-12-01,2021-12-01
5846,2023-06-01,2023-06-01
6580,2023-05-01,2023-05-01
7076,2021-12-01,2021-08-01
6613,2021-03-01,2020-03-01
4932,2024-11-01,2021-02-01
3195,2021-06-01,2021-06-01
2359,2021-11-01,2020-12-01
9420,2024-04-01,2022-05-01
2217,2020-12-01,2020-12-01
6652,2022-08-01,2022-08-01
6127,2025-04-01,2024-09-01
7012,2023-04-01,2020-03-01
8424,2024-06-01,2024-05-01
9202,2024-06-01,2022-04-01
7461,2024-09-01,2022-12-01
2099,2021-05-01,2020-06-01
4030,2020-10-01,2020-10-01
9051,2022-03-01,2022-03-01
6237,2023-08-01,2021-11-01
1661,2023-05-01,2023-05-01
3220,2021-02-01,2021-01-01
5293,2020-12-01,2020-12-01
9403,2021-07-01,2021-07-01
3318,2021-07-01,2020-12-01
4089,2020-01-01,2020-01-01
4964,2024-01-01,2020-10-01
3761,2022-06-01,2022-06-01
5681,2023-09-01,2020-10-01
3832,2025-04-01,2023-03-01
4826,2023-06-01,2022-06-01
5104,2023-09-01,2020-10-01
2450,2025-03-01,2022-01-01
6926,2020-12-01,2020-08-01
3699,2020-09-01,2020-09-01
6193,2024-08-01,2021-03-01
1440,2025-03-01,2020-06-01
5143,2023-03-01,2023-03-01
4877,2023-06-01,2023-06-01
5955,2021-09-01,2021-09-01
2424,2021-05-01,2021-05-01
4341,2022-12-01,2022-12-01
4821,2020-09-01,2020-09-01
7011,2020-08-01,2020-08-01
4511,2021-10-01,2020-01-01
8084,2023-10-01,2021-04-01
8004,2021-11-01,2021-11-01
4041,2023-11-01,2023-11-01
3104,2023-11-01,2023-11-01
3469,2024-06-01,2021-05-01
2414,2021-05-01,2020-05-01
4339,2021-07-01,2020-12-01
1646,2022-01-01,2022-01-01
6002,2020-07-01,2020-07-01
9612,2023-03-01,2022-08-01
9929,2023-01-01,2023-01-01
2150,2020-11-01,2020-11-01
7752,2025-04-01,2024-09-01
3585,2022-05-01,2022-05-01
2764,2021-07-01,2020-03-01
1591,2022-07-01,2021-11-01
4554,2020-10-01,2020-10-01
4389,2024-10-01,2020-02-01
4825,2022-02-01,2022-02-01
7532,2020-12-01,2020-12-01
2133,2020-03-01,2020-03-01
1185,2025-01-01,2023-09-01
9976,2020-09-01,2020-09-01
2886,2023-09-01,2023-09-01
5760,2022-12-01,2020-08-01
2835,2025-04-01,2023-12-01
3603,2021-06-01,2021-06-01
5463,2021-08-01,2021-08-01
7027,2022-02-01,2022-02-01
2255,2020-08-01,2020-08-01
8778,2024-11-01,2021-07-01
1950,2022-01-01,2022-01-01
8434,2024-01-01,2021-12-01
3514,2020-10-01,2020-10-01
8524,2023-03-01,2023-03-01
7182,2024-10-01,2024-10-01
2927,2021-10-01,2020-07-01
9150,2022-06-01,2022-06-01
2258,2024-04-01,2020-01-01
1898,2024-02-01,2021-05-01
8200,2023-08-01,2023-08-01
4079,2022-08-01,2021-05-01
7211,2022-07-01,2021-06-01
1990,2023-12-01,2022-01-01
1372,2024-05-01,2020-06-01
5602,2022-03-01,2021-06-01
7502,2021-10-01,2020-07-01
5023,2023-04-01,2023-04-01
5060,2022-01-01,2021-01-01
1971,2021-09-01,2021-01-01
6214,2020-11-01,2020-11-01
1432,2022-10-01,2021-10-01
5494,2024-05-01,2020-07-01
7895,2024-10-01,2024-03-01
4542,2024-11-01,2020-05-01
7655,2024-02-01,2024-02-01
9043,2021-01-01,2021-01-01
9875,2022-02-01,2020-01-01
4157,2020-05-01,2020-05-01
3803,2023-02-01,2023-02-01
1085,2024-01-01,2021-07-01
4055,2022-06-01,2022-06-01
9875,2021-02-01,2020-01-01
7124,2021-10-01,2021-10-01
5494,2020-07-01,2020-07-01
4466,2021-04-01,2021-04-01
7894,2024-09-01,2024-03-01
6092,2021-11-01,2020-10-01
4853,2023-09-01,2023-09-01
4378,2024-05-01,2022-05-01
4202,2020-02-01,2020-02-01
4154,2022-02-01,2020-02-01
9714,2021-02-01,2020-07-01
4856,2022-12-01,2022-12-01
6965,2025-03-01,2023-10-01
7899,2021-08-01,2021-02-01
9474,2021-05-01,2021-02-01
5354,2022-06-01,2022-06-01
9046,2023-08-01,2020-07-01
1632,2023-07-01,2023-07-01
8493,2020-01-01,2020-01-01
8246,2022-08-01,2020-11-01
2996,2024-11-01,2024-11-01
5946,2020-05-01,2020-05-01
2817,2023-03-01,2022-08-01
5146,2022-05-01,2022-05-01
8199,2023-05-01,2023-05-01
6105,2020-02-01,2020-02-01
7213,2024-04-01,2024-04-01
7784,2022-10-01,2020-06-01
2670,2022-10-01,2020-02-01
4248,2020-12-01,2020-07-01
2463,2024-01-01,2022-02-01
7548,2023-02-01,2023-02-01
6453,2022-05-01,2022-05-01
5417,2022-06-01,2020-01-01
5230,2022-07-01,2022-07-01
9204,2020-09-01,2020-09-01
9299,2022-03-01,2022-03-01
9189,2020-10-01,2020-10-01
1447,2024-08-01,2021-12-01
5467,2022-10-01,2021-03-01
5600,2024-08-01,2021-02-01
6802,2022-09-01,2020-11-01
1469,2020-06-01,2020-06-01
2412,2022-01-01,2022-01-01
3255,2020-02-01,2020-02-01
4613,2022-05-01,2020-01-01
8726,2024-04-01,2024-04-01
3059,2020-03-01,2020-03-01
8291,2020-11-01,2020-11-01
7399,2025-03-01,2020-09-01
9766,2024-04-01,2021-07-01
6322,2020-08-01,2020-08-01
8388,2024-02-01,2023-10-01
4173,2021-05-01,2020-01-01
2393,2024-07-01,2020-10-01
1543,2021-02-01,2020-04-01
4096,2023-10-01,2023-10-01
5253,2023-08-01,2020-06-01
4941,2021-02-01,2020-10-01
5126,2022-10-01,2022-10-01
8763,2025-02-01,2021-03-01
1255,2025-04-01,2021-07-01
8979,2020-05-01,2020-05-01
6494,2020-01-01,2020-01-01
5995,2024-08-01,2021-09-01
6822,2025-04-01,2020-06-01
7343,2020-01-01,2020-01-01
5811,2021-01-01,2020-05-01
8798,2023-12-01,2023-12-01
6795,2023-07-01,2023-01-01
8776,2020-04-01,2020-04-01
1127,2023-01-01,2021-03-01
7797,2023-12-01,2023-12-01
2095,2025-03-01,2025-03-01
4353,2020-01-01,2020-01-01
5662,2022-01-01,2022-01-01
4016,2022-09-01,2021-05-01
2925,2023-01-01,2020-03-01
4487,2022-06-01,2021-01-01
7923,2020-08-01,2020-08-01
9427,2020-12-01,2020-12-01
2492,2020-11-01,2020-11-01
1756,2020-12-01,2020-07-01
1209,2020-02-01,2020-02-01
3055,2020-07-01,2020-07-01
5650,2021-02-01,2021-02-01
8347,2021-04-01,2020-12-01
4922,2020-08-01,2020-08-01
5943,2022-03-01,2021-09-01
5725,2021-12-01,2021-12-01
5017,2021-10-01,2021-02-01
3453,2023-11-01,2023-11-01
4309,2020-08-01,2020-08-01
3768,2021-09-01,2021-09-01
6885,2020-09-01,2020-09-01
9059,2022-10-01,2020-03-01
3042,2023-05-01,2020-03-01
3269,2022-05-01,2020-12-01
7199,2022-08-01,2021-02-01
8739,2023-05-01,2021-09-01
6597,2024-11-01,2023-07-01
2060,2023-02-01,2023-02-01
1614,2020-11-01,2020-11-01
5548,2022-11-01,2022-11-01
1033,2025-04-01,2021-03-01
2979,2023-10-01,2023-10-01
2953,2020-07-01,2020-07-01
5223,2022-10-01,2022-10-01
2338,2021-01-01,2021-01-01
9271,2024-03-01,2022-06-01
8495,2024-03-01,2020-10-01
3825,2024-03-01,2023-04-01
9019,2021-12-01,2020-02-01
9457,2021-06-01,2020-03-01
6512,2023-02-01,2023-02-01
4951,2021-08-01,2021-08-01
8911,2020-01-01,2020-01-01
9119,2024-06-01,2020-02-01
8680,2023-02-01,2020-04-01
3408,2020-11-01,2020-11-01
6477,2020-11-01,2020-11-01
2417,2023-04-01,2021-10-01
1504,2021-10-01,2021-10-01
3719,2020-02-01,2020-02-01
1989,2024-04-01,2024-04-01
7649,2022-04-01,2022-04-01
3431,2024-07-01,2021-11-01
4330,2021-08-01,2020-10-01
6914,2020-10-01,2020-10-01
6037,2021-05-01,2021-05-01
9677,2022-11-01,2022-11-01
1019,2023-12-01,2023-12-01
8739,2021-09-01,2021-09-01
1346,2021-01-01,2021-01-01
8985,2022-06-01,2022-06-01
9646,2024-08-01,2024-08-01
7830,2023-03-01,2023-03-01
8121,2024-11-01,2023-12-01
4683,2020-11-01,2020-11-01
1575,2025-02-01,2020-06-01
4843,2020-04-01,2020-04-01
3532,2021-08-01,2021-08-01
8130,2022-01-01,2020-08-01
9860,2022-12-01,2021-09-01
3883,2020-09-01,2020-09-01
1971,2022-10-01,2021-01-01
5407,2022-06-01,2022-06-01
6188,2023-08-01,2023-08-01
8715,2020-06-01,2020-06-01
5524,2022-05-01,2022-05-01
9353,2023-01-01,2023-01-01
8319,2024-01-01,2021-01-01
9165,2025-03-01,2020-07-01
1057,2021-08-01,2021-06-01
4175,2023-09-01,2021-02-01
3443,2022-09-01,2022-09-01
3941,2024-12-01,2020-07-01
1955,2023-09-01,2023-09-01
7372,2023-10-01,2020-04-01
6657,2021-12-01,2021-12-01
8263,2022-06-01,2021-02-01
1540,2020-02-01,2020-02-01
5225,2021-10-01,2020-07-01
7243,2022-04-01,2021-06-01
